Codigo de via;Clase de la via;Particula de la via;Nombre de la via;Tipo de tramo ;Nombre de la aproximacion;Numero inicial del tramo;Calificador del numero inicial del tramo;Numero final del tramo;Calificador del numero final del tramo;Zona S E R  del tramo
686600;TRAVESIA                ;DE    ;SAN TELMO                                       ;par  ;NUM;2;  ;998;  ;55
687100;CALLE                   ;DE    ;SAN VALERIANO                                   ;impar;NUM;1;  ;999;  ;61
687100;CALLE                   ;DE    ;SAN VALERIANO                                   ;par  ;NUM;2;  ;998;  ;61
687500;COSTANILLA              ;DE    ;SAN VICENTE                                     ;impar;NUM;1;  ;999;  ;15
687500;COSTANILLA              ;DE    ;SAN VICENTE                                     ;par  ;NUM;2;  ;998;  ;15
687515;CUESTA                  ;DE    ;SAN VICENTE                                     ;impar;NUM;1;  ;999;  ;11
687515;CUESTA                  ;DE    ;SAN VICENTE                                     ;par  ;NUM;2;  ;42;  ;92
687515;CUESTA                  ;DE    ;SAN VICENTE                                     ;par  ;NUM;44;  ;44;  ;91
687520;GLORIETA                ;DE    ;SAN VICENTE                                     ;impar;NUM;1;  ;9999;  ;91
687520;GLORIETA                ;DE    ;SAN VICENTE                                     ;par  ;NUM;2;  ;9998;  ;91
687600;CALLE                   ;DE    ;SAN VICENTE FERRER                              ;impar;NUM;1;  ;999;  ;15
687600;CALLE                   ;DE    ;SAN VICENTE FERRER                              ;par  ;NUM;2;  ;998;  ;15
687900;GLORIETA                ;DE    ;SAN VICTOR                                      ;impar;NUM;1;  ;999;  ;23
687900;GLORIETA                ;DE    ;SAN VICTOR                                      ;par  ;NUM;2;  ;998;  ;23
688500;CALLE                   ;DE    ;SANCHEZ BALDERAS                                ;impar;NUM;1;  ;999;  ;52
688500;CALLE                   ;DE    ;SANCHEZ BALDERAS                                ;par  ;NUM;2;  ;998;  ;52
688600;CALLE                   ;DE    ;SANCHEZ BARCAIZTEGUI                            ;impar;NUM;1;  ;999;  ;31
688600;CALLE                   ;DE    ;SANCHEZ BARCAIZTEGUI                            ;par  ;NUM;2;  ;998;  ;31
688800;CALLE                   ;DE    ;SANCHEZ BUSTILLO                                ;impar;NUM;1;  ;999;  ;12
688800;CALLE                   ;DE    ;SANCHEZ BUSTILLO                                ;par  ;NUM;2;  ;998;  ;12
689500;CALLE                   ;DE    ;SANCHEZ PACHECO                                 ;impar;NUM;1;  ;999;  ;53
689500;CALLE                   ;DE    ;SANCHEZ PACHECO                                 ;par  ;NUM;2;  ;998;  ;53
690100;CALLE                   ;DE    ;SANCHO DAVILA                                   ;impar;NUM;1;  ;999;  ;43
690100;CALLE                   ;DE    ;SANCHO DAVILA                                   ;par  ;NUM;2;  ;998;  ;43
690900;CALLE                   ;DE    ;SANDOVAL                                        ;impar;NUM;1;  ;999;  ;73
690900;CALLE                   ;DE    ;SANDOVAL                                        ;par  ;NUM;2;  ;998;  ;73
691050;CALLE                   ;DE    ;SANGENJO                                        ;impar;NUM;1;  ;999;  ;85
691050;CALLE                   ;DE    ;SANGENJO                                        ;par  ;NUM;2;  ;998;  ;85
691200;CALLE                   ;DE    ;SANTA AGUEDA                                    ;impar;NUM;1;  ;999;  ;14
691200;CALLE                   ;DE    ;SANTA AGUEDA                                    ;par  ;NUM;2;  ;998;  ;14
691500;CALLE                   ;DE    ;SANTA ANA                                       ;impar;NUM;1;  ;999;  ;12
691500;CALLE                   ;DE    ;SANTA ANA                                       ;par  ;NUM;2;  ;998;  ;12
691700;PLAZA                   ;DE    ;SANTA ANA                                       ;impar;NUM;1;  ;999;  ;13
691700;PLAZA                   ;DE    ;SANTA ANA                                       ;par  ;NUM;2;  ;998;  ;13
692200;CALLE                   ;DE    ;SANTA BARBARA                                   ;impar;NUM;1;  ;999;  ;15
692200;CALLE                   ;DE    ;SANTA BARBARA                                   ;par  ;NUM;2;  ;998;  ;15
692300;PLAZA                   ;DE    ;SANTA BARBARA                                   ;impar;NUM;1;  ;999;  ;14
692300;PLAZA                   ;DE    ;SANTA BARBARA                                   ;par  ;NUM;2;  ;998;  ;14
692500;CALLE                   ;DE    ;SANTA BRIGIDA                                   ;impar;NUM;1;  ;999;  ;14
692500;CALLE                   ;DE    ;SANTA BRIGIDA                                   ;par  ;NUM;2;  ;998;  ;14
692600;CALLE                   ;DE    ;SANTA CASILDA                                   ;impar;NUM;1;  ;999;  ;21
692600;CALLE                   ;DE    ;SANTA CASILDA                                   ;par  ;NUM;2;  ;998;  ;21
692700;CALLE                   ;DE    ;SANTA CATALINA                                  ;impar;NUM;1;  ;999;  ;13
692700;CALLE                   ;DE    ;SANTA CATALINA                                  ;par  ;NUM;2;  ;998;  ;13
693100;PLAZA                   ;DE    ;SANTA CATALINA DE LOS DONADOS                   ;impar;NUM;1;  ;999;  ;161
693100;PLAZA                   ;DE    ;SANTA CATALINA DE LOS DONADOS                   ;par  ;NUM;2;  ;998;  ;161
693300;CALLE                   ;DE    ;SANTA CLARA                                     ;impar;NUM;1;  ;999;  ;11
693300;CALLE                   ;DE    ;SANTA CLARA                                     ;par  ;NUM;2;  ;998;  ;11
693400;CALLE                   ;DE    ;SANTA COLOMA                                    ;impar;NUM;1;  ;9999;  ;91
693400;CALLE                   ;DE    ;SANTA COLOMA                                    ;par  ;NUM;2;  ;9998;  ;91
693500;CALLE                   ;DE    ;SANTA COMBA                                     ;impar;NUM;1;  ;9999;  ;91
693500;CALLE                   ;DE    ;SANTA COMBA                                     ;par  ;NUM;2;  ;9998;  ;91
693900;PLAZA                   ;DE    ;SANTA CRUZ                                      ;impar;NUM;1;  ;999;  ;161
693900;PLAZA                   ;DE    ;SANTA CRUZ                                      ;par  ;NUM;2;  ;998;  ;161
694000;CALLE                   ;DE    ;SANTA CRUZ DE MARCENADO                         ;impar;NUM;1;  ;999;  ;15
694000;CALLE                   ;DE    ;SANTA CRUZ DE MARCENADO                         ;par  ;NUM;2;  ;998;  ;15
694525;CALLE                   ;DE    ;SANTA ENGRACIA                                  ;impar;NUM;1;  ;117;  ;73
694525;CALLE                   ;DE    ;SANTA ENGRACIA                                  ;impar;NUM;119;  ;999;  ;75
694525;CALLE                   ;DE    ;SANTA ENGRACIA                                  ;par  ;NUM;2;  ;100;  ;74
694525;CALLE                   ;DE    ;SANTA ENGRACIA                                  ;par  ;NUM;102;  ;998;  ;75
694700;CALLE                   ;DE    ;SANTA EULALIA                                   ;impar;NUM;1;  ;999;  ;66
694700;CALLE                   ;DE    ;SANTA EULALIA                                   ;par  ;NUM;2;  ;998;  ;66
694800;CALLEJON                ;DE    ;SANTA EULALIA                                   ;impar;NUM;1;  ;999;  ;66
694800;CALLEJON                ;DE    ;SANTA EULALIA                                   ;par  ;NUM;2;  ;998;  ;66
694900;CALLE                   ;DE    ;SANTA FELICIANA                                 ;impar;NUM;1;  ;999;  ;73
694900;CALLE                   ;DE    ;SANTA FELICIANA                                 ;par  ;NUM;2;  ;998;  ;73
695500;CALLE                   ;DE    ;SANTA HORTENSIA                                 ;impar;NUM;1;  ;999;  ;52
695500;CALLE                   ;DE    ;SANTA HORTENSIA                                 ;par  ;NUM;2;  ;998;  ;52
695600;CALLE                   ;DE    ;SANTA INES                                      ;impar;NUM;1;  ;999;  ;12
695600;CALLE                   ;DE    ;SANTA INES                                      ;par  ;NUM;2;  ;998;  ;12
695900;CALLE                   ;DE    ;SANTA ISABEL                                    ;impar;NUM;1;  ;999;  ;12
695900;CALLE                   ;DE    ;SANTA ISABEL                                    ;par  ;NUM;2;  ;998;  ;12
696100;CALLE                   ;DE    ;SANTA JULIANA                                   ;impar;NUM;1;  ;999;  ;61
696100;CALLE                   ;DE    ;SANTA JULIANA                                   ;par  ;NUM;2;  ;998;  ;61
696400;CALLE                   ;DE    ;SANTA LUCIA                                     ;impar;NUM;1;  ;999;  ;15
696400;CALLE                   ;DE    ;SANTA LUCIA                                     ;par  ;NUM;2;  ;998;  ;15
696600;CALLE                   ;DE    ;SANTA MAGDALENA SOFIA                           ;impar;NUM;1;  ;999;  ;56
696600;CALLE                   ;DE    ;SANTA MAGDALENA SOFIA                           ;par  ;NUM;2;  ;998;  ;56
696700;CALLE                   ;DE    ;SANTA MARIA                                     ;impar;NUM;1;  ;999;  ;13
696700;CALLE                   ;DE    ;SANTA MARIA                                     ;par  ;NUM;2;  ;998;  ;13
697100;CALLE                   ;DE    ;SANTA MARIA DE LA ALAMEDA                       ;impar;NUM;1;  ;999;  ;52
697100;CALLE                   ;DE    ;SANTA MARIA DE LA ALAMEDA                       ;par  ;NUM;2;  ;998;  ;52
697175;GLORIETA                ;DE    ;SANTA MARIA DE LA CABEZA                        ;impar;NUM;1;  ;3;  ;26
697175;GLORIETA                ;DE    ;SANTA MARIA DE LA CABEZA                        ;impar;NUM;5;  ;7;  ;25
697175;GLORIETA                ;DE    ;SANTA MARIA DE LA CABEZA                        ;impar;NUM;9;  ;9;  ;23
697175;GLORIETA                ;DE    ;SANTA MARIA DE LA CABEZA                        ;impar;NUM;11;  ;13;  ;22
697175;GLORIETA                ;DE    ;SANTA MARIA DE LA CABEZA                        ;par  ;NUM;2;  ;4;  ;26
697175;GLORIETA                ;DE    ;SANTA MARIA DE LA CABEZA                        ;par  ;NUM;6;  ;6;  ;25
697175;GLORIETA                ;DE    ;SANTA MARIA DE LA CABEZA                        ;par  ;NUM;8;  ;10;  ;23
697175;GLORIETA                ;DE    ;SANTA MARIA DE LA CABEZA                        ;par  ;NUM;12;  ;14; B;22
697200;PASEO                   ;DE    ;SANTA MARIA DE LA CABEZA                        ;impar;NUM;1;  ;55;  ;26
697200;PASEO                   ;DE    ;SANTA MARIA DE LA CABEZA                        ;impar;NUM;57;  ;85;  ;23
697200;PASEO                   ;DE    ;SANTA MARIA DE LA CABEZA                        ;par  ;NUM;2;  ;62;  ;26
697200;PASEO                   ;DE    ;SANTA MARIA DE LA CABEZA                        ;par  ;NUM;64;  ;92;  ;22
697300;CALLE                   ;DE    ;SANTA MARIA MAGDALENA                           ;impar;NUM;1;  ;999;  ;55
697300;CALLE                   ;DE    ;SANTA MARIA MAGDALENA                           ;par  ;NUM;2;  ;998;  ;55
697500;CALLE                   ;DE    ;SANTA MARIA MICAELA                             ;impar;NUM;1;  ;999;  ;92
697500;CALLE                   ;DE    ;SANTA MARIA MICAELA                             ;par  ;NUM;2;  ;998;  ;92
697580;PLAZA                   ;DE    ;SANTA MARIA SOLEDAD TORRES ACOSTA               ;impar;NUM;1;  ;999;  ;15
697580;PLAZA                   ;DE    ;SANTA MARIA SOLEDAD TORRES ACOSTA               ;par  ;NUM;2;  ;998;  ;15
697800;CALLE                   ;DE    ;SANTA MATILDE                                   ;impar;NUM;1;  ;999;  ;61
697800;CALLE                   ;DE    ;SANTA MATILDE                                   ;par  ;NUM;2;  ;998;  ;61
698100;CALLE                   ;DE    ;SANTA OLALLA                                    ;impar;NUM;1;  ;9999;  ;91
698100;CALLE                   ;DE    ;SANTA OLALLA                                    ;par  ;NUM;2;  ;9998;  ;91
698300;CALLE                   ;DE    ;SANTA POLA                                      ;impar;NUM;1;  ;9999;  ;91
698300;CALLE                   ;DE    ;SANTA POLA                                      ;par  ;NUM;2;  ;9998;  ;91
698400;CALLE                   ;DE    ;SANTA POLONIA                                   ;impar;NUM;1;  ;999;  ;13
698400;CALLE                   ;DE    ;SANTA POLONIA                                   ;par  ;NUM;2;  ;998;  ;13
698600;CALLE                   ;DE    ;SANTA RITA                                      ;impar;NUM;1;  ;999;  ;52
698600;CALLE                   ;DE    ;SANTA RITA                                      ;par  ;NUM;2;  ;998;  ;52
698850;CALLE                   ;DE    ;SANTA SABINA                                    ;impar;NUM;1;  ;999;  ;32
698850;CALLE                   ;DE    ;SANTA SABINA                                    ;par  ;NUM;2;  ;998;  ;32
699100;CALLE                   ;DE    ;SANTA TERESA                                    ;impar;NUM;1;  ;999;  ;14
699100;CALLE                   ;DE    ;SANTA TERESA                                    ;par  ;NUM;2;  ;998;  ;14
699400;CALLE                   ;DE    ;SANTA VALENTINA                                 ;impar;NUM;1;  ;999;  ;65
699400;CALLE                   ;DE    ;SANTA VALENTINA                                 ;par  ;NUM;2;  ;998;  ;65
699600;CALLE                   ;DE    ;SANTA FE                                        ;impar;NUM;1;  ;9999;  ;91
699600;CALLE                   ;DE    ;SANTA FE                                        ;par  ;NUM;2;  ;9998;  ;91
699700;CALLE                   ;DE    ;SANTANDER                                       ;impar;NUM;1;  ;999;  ;76
699700;CALLE                   ;DE    ;SANTANDER                                       ;par  ;NUM;2;  ;998;  ;76
700000;CALLE                   ;DE    ;SANTIAGO                                        ;impar;NUM;1;  ;999;  ;11
700000;CALLE                   ;DE    ;SANTIAGO                                        ;par  ;NUM;2;  ;998;  ;11
700100;COSTANILLA              ;DE    ;SANTIAGO                                        ;impar;NUM;1;  ;999;  ;11
700100;COSTANILLA              ;DE    ;SANTIAGO                                        ;par  ;NUM;2;  ;998;  ;11
700300;PLAZA                   ;DE    ;SANTIAGO                                        ;impar;NUM;1;  ;999;  ;11
